,000751,001714,001875,005827,519712
2019-08-02,,,,,
2019-08-05,,,,,
2019-08-06,-0.00994876446517079,-0.011741185764304607,-0.003929743838360977,-0.001344002687190038,-0.01229100795726068
2019-08-07,0.008682276081162676,0.009084366953699852,0.008484486929704604,0.009786121339664944,0.002949397628546402
2019-08-08,0.017213394703605056,0.009547332223596605,0.013096703779447827,0.009114746340090463,0.0005764693482268601
2019-08-09,0.013648386706204385,0.006121939209987826,0.015025101043896316,0.0041388747447874685,0.006932067761186378
2019-08-12,0.00367970132587514,0.008710679149668277,-0.0028475832295213888,0.00823879682735651,0.004512889162632039
2019-08-13,-0.0035148292403206494,-0.0031776797126925604,-0.004315885768931382,-0.005297360434616594,-0.004070517102510052
2019-08-14,0.015002190756906675,0.010937485716342232,0.016795661863922673,0.020931139251290753,0.01546567104947072
2019-08-15,-0.011722516238063863,-0.008672078427349073,-0.02100325869746067,-0.022666020393477537,-0.01021431736232925
2019-08-16,0.0038723910425266794,0.0012330687856347833,0.005900434612364558,0.009235592551772642,-0.0020730796288535025
2019-08-19,0.009225915190726797,0.010666588020076473,0.007740817143343515,0.0026069285838521417,0.013576888004844356
2019-08-20,-0.007506968637210787,-0.004953523661774595,-0.010031882742388532,0.0018290525652460143,-0.0017447755550673572
2019-08-21,-0.00016488368305878076,0.0019149476451385539,-0.006604626289246629,-0.0009864258117999736,-0.0022105442143213194
2019-08-22,0.0038305720837372714,-0.0015997930505986524,0.004099123244873271,0.013730617723120453,0.002365719737575489
2019-08-23,0.010444064688690524,0.0027238361749766238,0.003946545849071059,0.006488107596822168,-0.008259976267583347
2019-08-26,-0.0069379592284744,-0.010941011047875704,-0.012136034291109321,-0.019469717164131928,-0.004165731456246657
2019-08-27,0.00505035896345607,0.004005398229465662,0.00182400474372435,0.007807655888665943,0.008561549042244154
2019-08-28,-0.0026590758520443902,-0.0002192586859701695,0.0002952127971594942,-0.004057060279533231,-0.0005545973708841467
2019-08-29,0.005851338411940632,0.00738751058158027,0.007991012035904244,0.023590120155073557,0.01110129253803993
2019-08-30,0.004477713614974177,-0.003352264013661177,0.006172628869211327,0.022113523516525402,-0.00319246855185229
2019-09-02,0.0010590545124546935,0.013633060459302238,-0.0010170430919622664,-0.0018502696517046502,0.010166817882231838
2019-09-03,-0.0009891144031729526,0.01567547242232603,0.016473718122475223,-0.007159152065572383,0.0038297157137587856
2019-09-04,-0.011871548885899919,-0.01078695273088115,-0.005313922285292927,-0.0077616065757639685,-0.006565969696338714
2019-09-05,-0.002673335469384197,0.0018377926596728766,-0.00302814106795557,0.002043251439824312,0.006204369515629082
2019-09-06,0.0006230607998025661,-0.0004611459222791936,0.004451517833179208,0.0023611849099642868,0.0007776276918427527
2019-09-09,0.02150666232639198,0.02301369299773226,0.0069007249630459455,-0.006705660018017423,0.017786899635459985
2019-09-10,0.0026550527362148024,-0.0003212444631970346,0.0011823477365976442,-0.005338275788388525,-0.0010555296048119223
2019-09-11,-0.0027999090144801286,0.0025513930836866816,-0.0014177093605975966,-0.011008444005562223,0.007827282423550685
2019-09-12,-0.003785642777518472,-0.0022144375403212457,0.001208632275015331,0.0016232941353711006,-0.0011895538022084207
2019-09-16,0.009519331431174227,0.010719816192554021,0.011378365949197167,-0.00015255069930308895,0.011123758618763246
2019-09-17,-0.000460190465080057,0.00253815890461917,0.008760959548361091,0.012248452936103882,-0.0022162524151937424
2019-09-18,0.008324697144145299,0.006209126157989298,0.010697045716026476,0.011532958538110538,-0.0024336495146600745
2019-09-19,0.008498200120979682,0.012101033210330625,0.005803765914593306,-0.00630640070415589,0.008228871413650252
2019-09-20,0.0026426694808270312,0.0020651575134853495,-0.0016251377997780203,0.001569842082307371,-0.0023938713456089777
2019-09-23,-0.0007706561087007513,0.010366064042887646,0.0023799140865186086,-0.0020256375455431908,0.003582302459603559
2019-09-24,0.0068916667052763,0.0012736524407137573,0.008888735898880729,0.011248498740251911,0.008530093105443504
2019-09-25,-0.0017703226672388661,-0.011883508733006587,-0.01225339196866626,-0.007037110427921878,-0.005203324254634989
2019-09-26,-0.00842262324315246,-0.002021294518574135,0.005254391195662289,0.011070363955297147,-0.0069742018364943315
2019-09-27,0.0012505858885063503,0.0051196549050078755,0.011777862620974355,-0.0033197788093115577,0.004516303627223772
2019-09-30,0.00535378748173676,-0.007208985811038238,-0.009489699914040362,0.004164793260787891,0.006232557299031494
